id,date,user,pc,url,activity,content
{Z1O4-M5VM30IM-6051ZHGF},01/02/2010 17:20:48,GRY1398,PC-3048,http://ning.com/Space_Invaders/taito/NUF_PragnheHFF_Bevmnon_VQ15361081302870.aspx,WWW Visit,"It was during this period that American poet Hart Crane leapt to his death from Orizaba. As of 2008, no other US Navy ship has been named Orizaba. Arrived Bombay July 1st. Following this story, and others published around the same time in newspapers, the Navy sent three ships to inspect the site over a two month period; HMA Ships {HMAS|Hawkesbury|M 83|2}, {HMAS|Melville|A 246|2}, and {HMAS|Yarra|M 87|2}, before concluding that the shipwreck was incorrectly identified as Centaur. The early stages of Centaur's first voyage as a hospital ship were test and transport runs; the initial run from Melbourne to Sydney resulted in the Master, Chief Engineer, and Chief Medical Officer composing a long list of defects requiring attention."
{O2Y9-F0BX63NL-1466LJSL},01/02/2010 19:00:22,UMB0055,PC-1021,http://tagged.com/Chicado_V/aqha/FZF_JrfgsnyraIbnynib1810267441.jsp,WWW Visit,"Exactly one month later, Westfalen was commissioned for sea trials, which were interrupted only by fleet training exercises in February 1910. Aland was to be a forward operating base, from which the port of Hanko would be secured, following an assault on the capital of Helsinki. The molars are somewhat hypsodont (high-crowned), though less so than in Eliurus, and the third molars are reduced in size and complexity. The incisive foramina (openings in the front part of the palate) are long and the bony palate itself is smooth."
{F0Q6-M6PH02OE-3849ZKGM},01/03/2010 08:08:11,TGH3351,PC-0681,http://jcpenney.com/BirchingtononSea/quex/Trbetr_O_ZpPyryynaYrnearq_Unaq1296297186.jsp,WWW Visit,"He concluded by implying he should be restored as general-in-chief, but Lincoln responded by naming Maj. Gen. Henry W. Halleck to the post without consulting, or even informing, McClellan. McClellan had no prior knowledge that the plans for emancipation rested on his battle performance. He told Ellen, ""I will not fight for the abolitionists."" For Hand, a law passed by an elected body should be presumed to meet the test of due process. I will not take it on hearsay."
{S7G1-Y2QE43KG-0438ZBKP},01/02/2010 10:17:53,SDH2394,PC-5849,http://foodnetwork.com/History_of_the_National_Hockey_League_19171942/morenz/Ehqbys_JbygrefJvyyvnz_VI_bs_gur_Havgrq_Xvatqbz1427457781.php/NIG5VVMN.pdf,WWW Download,"25-50-44-46-2D The Cenel Loairn of north Argyll were ruled by Dungal mac Selbaig whom Eochaid had deposed as overking of Dal Riata in the 720s. In 729 a battle between supporters of Oengus and Nechtan's enemies was fought at Monith Carno (traditionally Cairn o' Mount, near Fettercairn) where the supporters of Oengus were victorious. In 1924, Wolters met Albert Speer, who was a year behind him. After passing his Abitur, or secondary school examination, he began his architectural studies at the Technical University of Munich in 1923."
{M7V4-E9IZ16JR-6023ZMHM},01/03/2010 07:46:58,RVV0317,PC-1918,http://deviantart.com/Anarchocapitalism/anarcho/Obar_JnefSenapvf_Uneirl247600281.asp,WWW Visit,"Cope found the site and some skeletal remains of a dinosaur he dubbed Agathaumas sylvestris. Thanks to John Wesley Powell, head of the U.S. Geological Survey, and Marsh's contacts with the rich and powerful in Washington, Marsh was placed at the head of the consolidated government survey and was happy to be out of the sensationalist spotlight. Harvey's charred corpse was taken from the wreckage of Q turret in the aftermath of battle and buried at sea with full honours alongside the other 98 fatal casualties Lion had suffered. Between 1898 and 1904 Harvey spent much of his time attached to the Channel Fleet, aboard HMS Edgar and HMS Diadem, practising and instructing in gunnery."
{T1I3-E9LG71HW-2091UWPG},01/02/2010 12:57:26,YCL0824,PC-6421,http://lds.org/Badnjak_Serbian/ognjite/Qbire_Nguyrgvp_SPXraghpxl_thoreangbevny_ryrpgvba_1899394415746.asp,WWW Visit,"The club was denied promotion to the Football Conference, however, as the Crabble Athletic Ground did not meet the standard required for that league. Parmenter quickly sacked manager Steve Browne and convinced Clive Walker to return to the club to replace him, and also arranged for the club's outstanding CVA debts to be cleared, putting the club on a firm financial footing for the first time in many years. Away colours worn by the club have included red, yellow and blue. Three others charged in the assassination turned state's evidence. Louisville mayor Charles P. Weaver, a Goebel Democrat, added 500 recruits to the city's police force just before the election, leading to charges that voter intimidation would occur in that city."
{T7K3-X9QA17NR-9216NKZI},01/03/2010 08:09:10,AJS3021,PC-4517,http://discovercard.com/Brian_Eaton/eaton/Cresrpg_Qnexarjf79453780.html,WWW Visit,"When Muhammad responded in the latter, Hubab suggested that the Muslims occupy the well closest to the Quraishi army, and block off the other ones. However, he also predicted extremely heavy Quraishi casualties in the event of an attack (One hadith refers to him seeing ""the camels of [Medina] laden with certain death""). Any level can be completed through three distinct difficulty settings (Agent, Special Agent or Perfect Agent), and several aspects, such as the number of objectives that must be completed, the amount of ammunition available, and enemy accuracy and damage, can vary in function of the chosen difficulty. However, unlike GoldenEye, in the single-player mode a head shot on a guard is instantly fatal on any difficulty level."
{J3Q5-K0TH40PB-1763PPRP},01/02/2010 07:33:36,MJA2380,PC-2940,http://ibtimes.com/Red_vs_Blue/sarge/2008_Wncnarfr_Tenaq_Cevk1878196503.html,WWW Visit,"Simon Arron, writing for The Daily Telegraph, said Hamilton's accusation of deliberate contact was ""unworthy and unwise"", adding that the contact was simply a racing incident. The third session was held on Saturday morning and lasted an hour."
{L5Z6-J8EG56VQ-0116ZMZN},01/02/2010 09:40:30,JPC2507,PC-0747,http://vistaprint.com/Neville_Chamberlain/chamberlains/Nezvyynevn_tnyyvpnZnagenEbpx_Qnapr323370669.htm,WWW Visit,"Latecomers had to wait outside for vacancies in order to enter. C. Bhaktivedanta Swami Prabhupada (also referred to as ""Bhaktivedanta Swami"" or ""Prabhupada""), a Gaudiya Vaishnava sannyasi and teacher, arrived in New York City from his native India in 1965 and ""caught the powerful rising tide"" of a counterculture that was fascinated with his homeland and open to new forms of ""consciousness-expanding spirituality."" The latter infestation ""may be related to the fact that the vineyards from which they were isolated were located on cleared forestry sites"". Armillaria gallica can produce cyclobutane-containing metabolites such as arnamiol, a natural product that is classified as a sesquiterpenoid aryl ester."
{R8A2-X9JR53CI-9040KWOQ},01/02/2010 09:06:19,TDJ3138,PC-0550,http://td.com/Polish_culture_during_World_War_II/grynberg/ubyvqnlf1196655227.htm,WWW Visit,"It was not until 1949 that it was declared a national memorial site. The police officer in charge of the unit accepted the ""inmate self-government"" as the camp's highest authority and Martin Gerken, until then the highest-ranking kapo prisoner in the Gusen's administration (in the rank of Lageralteste, or the Camp's Elder), became the new de facto commander. In early 1940, a large number of Poles were transferred to the Mauthausen-Gusen complex. Finally, 30 years after the camp's liberation, on 3 May 1975, Chancellor Bruno Kreisky officially opened the Mauthausen Museum."
{R9H9-E1EI96MM-3295GXCZ},01/02/2010 13:51:38,UMB0055,PC-1021,http://target.com/Battle_of_Taejon/kum/Gur_Zhzzl_1999_svyzarjf119806984.asp,WWW Visit,"Shortly thereafter, several Muslims who had been recently captured by allies of the Meccans were brought into the city of Mecca and executed in revenge for the defeat. The Meccans, understrength and unenthusiastic about fighting, promptly broke and ran. It came close to being made with some elements, like the flesh-eating scarabs, making it to the final product. Think Raiders of the Lost Ark with cartoon characters, no coherent story line and lavish but cheesy special effects."
{F5A2-N1BI65XR-9502ZSTI},01/02/2010 10:20:36,DNS1758,PC-1055,http://pandora.com/Compsognathus/juravenator/Senaxyva_unys_qbyyneFnzyrfohel_jvgpurf441634237.html,WWW Visit,"King James I, who came to the English throne from Scotland in 1603, had a keen interest in witchcraft. In 1618, he was given responsibility for ""collecting the forfeitures on the laws concerning sewers, for twenty-one years"". Franklin had opposed putting portraits on coins; he advocated putting proverbs on coins about which the holder could profit through reflection. On December 1, 1947, Commission chairman Gilmore Clarke wrote to Ross saying that they had no objection to the obverse, in which they recognized Sinnock's ""good workmanship""."
{C7L8-O5QX61MW-4002HKIW},01/02/2010 12:43:51,DNS1758,PC-1055,http://pandora.com/Compsognathus/juravenator/Senaxyva_unys_qbyyneFnzyrfohel_jvgpurf441634237.html,WWW Visit,"King James I, who came to the English throne from Scotland in 1603, had a keen interest in witchcraft. In 1618, he was given responsibility for ""collecting the forfeitures on the laws concerning sewers, for twenty-one years"". Franklin had opposed putting portraits on coins; he advocated putting proverbs on coins about which the holder could profit through reflection. On December 1, 1947, Commission chairman Gilmore Clarke wrote to Ross saying that they had no objection to the obverse, in which they recognized Sinnock's ""good workmanship""."
{W6O3-K8HC51EP-5027XBSU},01/02/2010 12:05:32,UCW2995,PC-7862,http://businessinsider.com/Chariot_racing/carceres/Onggyr_bs_Fnib_Vfynaqjrngure252880595.htm,WWW Visit,"Photographer Annie Leibovitz took pictures of Knut that were used for an environmental campaign, including Vanity Fair magazine's May 2007 Green Issue in which he was superimposed into a photograph with American actor Leonardo DiCaprio. Disputes between the two zoos continued into 2009. Because Knut became the focus of worldwide media at a very young age, many stories and false alarms regarding the cub's health and well-being were circulated during his first year. The withdrawal of the fleet left them in a precarious situation, with barely enough supplies, equipment, and food to hold their beachhead. Concerned over the losses to his carrier fighter aircraft strength, anxious about the threat to his carriers from further Japanese air attacks, and worried about his ships' fuel levels, Fletcher announced that he would be withdrawing his carrier task forces on the evening of August 8."
{E4W3-U2UD88SC-8190IPTQ},01/03/2010 07:26:01,NBR3731,PC-7532,http://engadget.com/Fourth_International/swp/PbpuvarnyCvtrba_cubgbtencul1188768734.html,WWW Visit,"The delicate manual labour required for the breeding of the insect could not compete with the modern methods of the new industry, and even less so with the lowering of production costs. Today, it is used as a fabric and cosmetics dye and as a natural food colouring. The twigs become encrusted with a reddish, bumpy, and glossy resin that is processed to extract the red colorant; lighter grades of the resin are used as the basis for shellac, and was used as a silk dye in India and imported to Spain since the early 13th century. The United States Central Intelligence Agency (CIA) developed a battery-powered pigeon camera now on display in the CIA Museum's virtual tour. He publicized the technique at the 1909 Dresden International Photographic Exhibition, and sold some images as postcards at the Frankfurt International Aviation Exhibition and at the 1910 and 1911 Paris Air Shows."
