id,date,user,pc,filename,activity,to_removable_media,from_removable_media,content
{E2G2-X6DL08SJ-4185HGTZ},01/04/2010 15:00:50,MJG2304,PC-8239,R:\MJG2304\DCEGLG5R.doc,File Copy,False,True,"D0-CF-11-E0-A1-B1-1A-E1 The AA Motoring Trust suggested that changes to the timing of traffic lights and the end of major road works had also impacted congestion. This fell by about 200 each year to 1,629 in 2005. A solo soprano sings a different Polish text in each of the three movements. Despite a political climate that was unfavorable to modern art (often denounced as ""formalist"" by the communist authorities), post-war Polish composers enjoyed an unprecedented degree of compositional freedom following the establishment of the Warsaw Autumn festival in 1956."
{C7X5-C9AB92NR-9286CAON},01/06/2010 10:28:05,LCP0344,PC-0780,R:\36LRBb0\0UR7QIQ2.txt,File Open,False,True,"58-31-35-51 Two species are recognized: D. major from the Late Eocene of Thailand, based on a single fragment of the lower jaw, and D. chimaera from the Late Oligocene of Thailand, known from three fragments of the lower jaw and two isolated upper molars. Some features of the teeth differentiate Dermotherium from both living colugo species, but other features are shared with only one of the two. The Cistercian monasteries in the north of England resisted the tax, claiming that they were immune to taxation. It paid the ransom for Richard's release in 1194, after he was taken prisoner by Leopold V, Duke of Austria; it covered the tax John had to pay Philip II of France in 1200 on land he inherited in that country; and it helped to finance Henry III's military campaigns in England and on continental Europe."
{I6D0-B6VQ14ZH-2004RGKK},01/06/2010 09:13:03,KRM3125,PC-2046,R:\46DhB81\TZ66R2AT.doc,File Copy,False,True,"D0-CF-11-E0-A1-B1-1A-E1 The Tigers had been ranked 17th at the beginning of the season, while USC had been ranked first and Oklahoma second, the same spots they occupied at the end of the regular season. One week later, the Tigers backed up their good start with an emphatic 43-14 victory over Southeastern Conference foe Mississippi State University. EST on January 3, 2005, in New Orleans, Louisiana. Despite having good field position, the Tigers went three and out."
{K9X7-F3YT37QU-9453MFAK},01/07/2010 08:22:09,BSM2844,PC-2848,R:\EAF9V8SR.doc,File Delete,False,True,"D0-CF-11-E0-A1-B1-1A-E1 Like their Muslim counterparts in Spain, the Arab conquerors of Sicily introduced a wide variety of new sweets and desserts that eventually found their way to the rest of Europe. The English chefs also had a penchant for using flower petals such as roses, violets, and elder flowers."
{S3B0-P4CQ64BX-8614YGET},01/06/2010 09:43:39,KDC0444,PC-6964,R:\36yJGQ0\PP0QXN9T.exe,File Delete,False,True,"25-50-44-46-2D Later importations, including the Derby Stakes winners Ellington (1856) and Melton (1885), came to Italy before the end of the 19th century. World War I almost destroyed French breeding because of war damage and lack of races. The statement goes on, ""Under Haudenosaunee law, Gayanerkowa, the land is held by the women of each clan. The cooperative production and communal distribution of goods made internal trade within the Iroquois Confederacy pointless, but external trade with tribes in regions with resources the Iroquois lacked served a purpose.{ref|StitesRegional} The Iroquois traded excess corn and tobacco for the pelts from the tribes to the north and the wampum from the tribes to the east.{ref|StitesGoods} The Iroquois used present-giving more often than any other mode of exchange."
{X0E4-C0VM02VC-7963HYLL},01/05/2010 09:20:01,HAG3196,PC-5594,R:\HAG3196\PHCL39TH.zip,File Write,True,False,"50-4B-03-04-14 In contrast to the Kuiper belt, the scattered-disc population can be disturbed by Neptune. These ratios, called orbital resonances, allow KBOs to persist in regions which Neptune's gravitational influence would otherwise have cleared out over the age of the Solar System, since the objects are never close enough to Neptune to be scattered by its gravity. This delineation is inadequate (as they note) over the age of the Solar System, since bodies ""trapped in resonances"" could ""pass from a scattering phase to a non-scattering phase (and vice versa) numerous times"". The camp contained about 12,000 to 17,000 inmates, who were deprived of even the most basic facilities. Stanislaw Dobosiewicz, the author of a monumental monograph of the Mauthausen-Gusen complex, explains that one of the possible causes of the failure of the German plan was that the Polish prisoners managed to cut the fuse wires."
{R7S1-T0UL21BU-1648DLKV},01/05/2010 17:42:12,WAS2214,PC-8149,R:\I189RB2B.doc,File Delete,False,True,"D0-CF-11-E0-A1-B1-1A-E1 Shaw described himself as a movie buff and called Academy Award-winning actor Spencer Tracy his ""great god of all screen actors""; he was so impressed by Tracy's technique that he claimed to become depressed while watching his movies because Tracy made acting look simple, while Shaw claimed to find it so difficult to master himself. Shaw agreed to take certain roles only on the condition that he have complete freedom to rewrite his dialogue. In 1982, Shaw was chosen for the small but crucial role of Anakin Skywalker in Return of the Jedi, the third and final movie in the original Star Wars trilogy. In 1929 he and Anna were finally divorced. Discussion of damming the White River for flood control began in the 1930s, and the U.S. Army Corps of Engineers (COE) held hearings on building a dam in January 1946."
{H7S3-G9AE29FT-1237MDFA},01/05/2010 09:52:14,RCG0105,PC-2399,C:\YYWOTJ5A.doc,File Open,False,False,"D0-CF-11-E0-A1-B1-1A-E1 Hot air balloons use the wind to take short trips, and powered flight uses it to increase lift and reduce fuel consumption. Strong winds will pick up loose sand and topsoil and hurl it through the air at speeds ranging from 25-40 miles per hour. Strong vertical wind shear within the troposphere also inhibits tropical cyclone development, but helps to organize individual thunderstorms into living longer life cycles that can then produce severe weather. Five days into the strike, however, Independent Republican MP for Fermanagh and South Tyrone Frank Maguire died, resulting in a by-election. The second hunger strike took place in 1981 and was a showdown between the prisoners and the Prime Minister, Margaret Thatcher."
{A4E8-V8CG93NN-4624DOBV},01/06/2010 08:33:51,ABH0349,PC-1019,R:\ABH0349\L22JL0G9.pdf,File Copy,False,True,"25-50-44-46-2D England topped their qualifying group, accumulating four points from their three games. In late 2000, following the resignation of Kevin Keegan as England manager, the Football Association asked Newcastle Chairman Freddy Shepherd to permit Robson to take over in a part-time caretaker capacity but the request was refused. Calcraft's first duty in his new role was the execution of Thomas Lister and George Wingfield, hanged together on 27 March 1829, Lister for burglary and Wingfield for highway robbery. Towards the end of his career the feeling began to be expressed in the press that Calcraft's age was catching up with him."
{M6A5-W2FX79JF-3549ADYM},01/05/2010 10:08:04,WZR3948,PC-8816,R:\VDXNN9OB.doc,File Copy,True,False,"D0-CF-11-E0-A1-B1-1A-E1 The swell is noted for its sheer canyons and rock formations and is home to a large amount of exposed dinosaur remains. Both proposals called for extending the railroad west from Colorado as far as what is now Green River. Utah officials attempted to revert plans to their preferred alternative, but later resigned to construct I-70 on the federally selected route."
{Y2U3-D9YM56SA-7720HDKD},01/07/2010 08:55:55,LER3942,PC-8408,R:\5W5FK4OT.doc,File Copy,False,True,D0-CF-11-E0-A1-B1-1A-E1 Oklahoma Row was used in 1945 for lodging people who had come to visit the campers. He sold his interest in the mill to a retired Congregational minister J.G Bailey.
{T1E6-Q6WI12JU-4788NCQN},01/06/2010 09:04:28,DAM0096,PC-7806,R:\28r18G6\94B5OWB3.doc,File Delete,False,True,"D0-CF-11-E0-A1-B1-1A-E1 During the 1945-1962 period at House and Garden, the magazine published more than 3,000 of his photographs, and he created a high reputation in the industry. After his return to Paris, Elizabeth followed him in 1931, despite opposition by her family. Written by Lambert while in Paris and Blois, they continue his philosophical musings and describe his love for Pauline. In his letters, Lambert describes exploring the philosophies of Christianity, Hinduism, Buddhism, Islam, and Confucianism, among others."
{O9H0-D8AS33NX-2744TKWE},01/04/2010 11:26:42,MGG0080,PC-7340,C:\37xDWy0\P530SJ8B.pdf,File Open,False,False,"25-50-44-46-2D Nonetheless, she took her action as a private citizen ""tired of giving in"". She held this position until she retired in 1988. Blake then said, ""Why don't you stand up?"" Harvey imported a 50 foot (15 m) gondola from Venice, Italy in July 1901 to meet guests arriving by rail and carry them to the resort. The White River bridge survived longer and was used for horse and foot traffic before becoming unsafe."
{P4U6-F2XH98RH-6919NMUU},01/05/2010 11:33:04,DOM0586,PC-9943,R:\I04939LN.jpg,File Delete,False,True,FF-D8 
{B8C0-D7YN41IP-0779RQWK},01/02/2010 09:22:18,MWG1570,PC-0031,R:\93r1447\8JA6QPM9.doc,File Copy,True,False,"D0-CF-11-E0-A1-B1-1A-E1 Yard's standards also insisted upon ""complete conservation"", meaning avoidance of commercialism and industrialization. Yard also served as editor of the NPA's National Parks Bulletin from 1919 to 1936. Other tabla (percussion) players and singers, including Omkarnath Thakur and Krishnarao Shankar Pandit, expressed admiration for Narayan's playing. For the next 15 years he played and composed songs for films; Narayan composed for Adalat, Gunga Jumna, Humdard, and Milan, and played for Adalat, Kashmir Ki Kali, Mughal-e-Azam, and Noorjehan, among others."
